字段名称,数据类型,显示顺序,栏位名称,表或者视图名称,ID
Qty,decimal,41,订单数,V_APS_Report32,43382
Amount3,numeric,41,原材料超订金额(万),V_APS_PrepareView16,42153
CustomerDeliveryDate,datetime,41,回写客户交期,V_APS_SalesOrderDetail_JDY,39379
CustomerDeliveryDate,datetime,41,回写客户交期,APS_SalesOrder_JDY,39512
WorkShift,nvarchar,41,班制,V_Dev_Organize,38709
MaterialType,nvarchar,41,物料组,V_APS_OrderPrepareReport,38534
DataSource,nvarchar,41,单别,V_APS_OrderBOMNew,41498
Classification,nvarchar,41,分类,V_APS_QualityAbnormalityCase,40691
VpReview,nvarchar,41,副总经理审核,V_APS_NewProductTrial,40656
DayCapacity,decimal,41,标准日产,V_APS_ProcessPlanHistoryForMonth,45784
PCDayCapacity,decimal,41,标准日产,V_APS_MOPlanStep4V12,47062
Y11,decimal,41,11月,V_APS_MaterialDeliveryConfig,46898
SubmitStatus,varchar,41,状态,V_APS_OrderForPrepare3,47925
DayUpperCapacity,decimal,42,瓶颈日产,V_APS_ProcessPlanHistoryForMonth,45788
QPA,decimal,42,用量,V_APS_Report60,39916
Amount4,numeric,42,半成品超订金额(万),V_APS_PrepareView16,42154
Amount4,decimal,42,超订金额,V_APS_PrepareView6,41932
TotalUsage,decimal,42,总用量,V_APS_Report32,43376
ModifiedByName,nvarchar,42,修改姓名,V_APS_PrepareView25,42687
CreatedByName,nvarchar,42,创建人,V_APS_SalesOrderDetailDeliverFreeze,43875
StandardPeoples,decimal,42,总人数,V_APS_OrderReworkCapacity,24098
APSDeliveryReplyEndDate,date,42,评估结束时间,APS_OrganizeDemandOrder,38215
Buyer,nvarchar,42,申请人,V_APS_Report49,35543
ActualKittingDate,date,43,实际齐料日期,APS_OrganizeDemandOrder,38216
Amount5,numeric,43,成品超订金额(万),V_APS_PrepareView16,42155
OrderType,nvarchar,43,类型,V_APS_OrderBOMNew,39986
OrderTotalQPA,decimal,43,物料需求数,V_APS_Report60,40263
SampleTriggerDate,datetime,43,新品样品触发日期,APS_SalesOrder_JDY,39509
SampleTriggerDate,datetime,43,新品样品触发日期,V_APS_SalesOrderDetail_JDY,39455
Extend6,nvarchar,43,类型,V_APS_Order,39224
Approved,int,43,通过为1,V_APS_NewProductTrial,40657
OccurrenceCount,int,43,发生次数,V_APS_QualityAbnormalityCase,40692
ExpectTime,decimal,43,预计用时,V_APS_ProcessPlanHistoryForMonth,45633
PRDocNo,varchar,43,采购申请单号,V_APS_PO,48196
Y12,decimal,43,12月,V_APS_MaterialDeliveryConfig,46899
ExpectDays,int,44,生产天数,V_APS_ProcessPlanHistoryForMonth,45785
Amount6,numeric,44,库存+在途超订金额(万),V_APS_PrepareView16,42156
ModifyedOn,datetime,44,更新时间,V_APS_PrepareView25,42689
ModifiedByName,nvarchar,44,修改人,V_APS_SalesOrderDetailDeliverFreeze,43877
ActualDeliveryDate,date,44,实际交货日期,APS_OrganizeDemandOrder,38217
ModifiedByName,nvarchar,44,修改姓名,V_APS_Report58,32467
ModifiedByName,nvarchar,44,修改姓名,V_APS_Report59,32597
Seconds,decimal,44,标准工时(S),V_APS_OrderReworkCapacity,24100
IsQueryParams,bit,44,树形显示,V_DictionaryField,5181
CustomerName,nvarchar,45,客户名称,APS_SalesOrder_JDY,39608
ERPStatus,nvarchar,45,ERP状态,V_APS_OrderBOMNew,39987
AlertRecipients,nvarchar,45,预警抄送,V_APS_QualityAbnormalityCase,40693
Rejected,int,45,不通过为1,V_APS_NewProductTrial,40658
SalesMan,nvarchar,45,销售员,V_APS_SalesOutStock,41548
ExpectArrivalDate,datetime,45,期望物料到达时间,V_APS_Report54,41232
CreatedOn,datetime,45,创建日期,V_APS_SalesOrderDetailDeliverFreeze,43878
TotalFixedDay,int,45,总提前期,V_APS_MaterialBOM,42724
Unit,varchar,45,单位,V_APS_Report32,43011
Extend1,nvarchar,45,项目,V_APS_Order,640
OrderStatus,nvarchar,45,状态,V_APS_PO,35054
LineNum,int,45,行号,APS_ProcessPlan,36186
LineNum,int,45,行号,V_APS_ProcessPlan,36258
PCDeliveryDate,datetime,45,成品交期,APS_OrganizeDemandOrder,38243
LineName,nvarchar,45,产线,V_APS_ProcessPlanHistoryForMonth,45772
DayUpperCapacity,decimal,45,日产上限,V_APS_MOPlanStep4,45347
ItemName,nvarchar,45,物料名称,V_APS_PrepareView3,46336
ItemName,nvarchar,45,物料名称,V_APS_Report55,46314
IsSample,varchar,45,样品,V_APS_Report38,46838
DayUpperCapacity,decimal,45,日产上限,V_APS_MOPlanStep4V12,47054
Remark3,nvarchar,45,计划备注,V_APS_OrderPlanChange,47096
CustomerName,nvarchar,45,客户名称,V_APS_SalesOrderDetail_JDY,48189
RemarkSalesOrderInfo,nvarchar,46,群组,V_APS_MOPlanStep4,47551
Extend5,nvarchar,46,工单备注,V_APS_Report38,46842
ProcessViewSort,int,46,工序内排序,V_APS_ProcessPlan,36259
ProcessViewSort,int,46,工序内排序,APS_ProcessPlan,36231
ModifyedOn,datetime,46,修改日期,V_APS_Report59,32599
active,nvarchar,46,active,V_DictionaryField,8691
ModifyedOn,datetime,46,修改日期,V_APS_SalesOrderDetailDeliverFreeze,43879
ParentCode,varchar,46,上级编码,V_APS_Report60,39923
CapaSummary,nvarchar,47,纠正预防措施主要内容,V_APS_QualityAbnormalityCase,40694
Remark2,nvarchar,47,行备注,V_APS_PO,13985
Price,decimal,47,单价,V_APS_PlanExpendDetailHistory,20322
BTToltalPoints,int,47,点数,V_APS_ProcessPlanHistoryForWeek,48201
PCDeliveryDate,datetime,47,要求开工,V_APS_MOPlanStep4,45352
Status,int,48,状态,V_APS_Report31,45178
ToltalPoints,decimal,48,总点数,V_APS_ProcessPlanHistoryForWeek,48202
PreStartDate,datetime,48,前序开工,V_APS_MOPlanStep4,47878
Status,int,48,状态,V_APS_MOPlanStep1V3,47203
Capacity,decimal,48,标准产能,V_APS_OrderReworkCapacity,24099
DefaultAddValue,varchar,49,添加时的默认值,V_DictionaryField,10226
DeliveryDate,datetime,49,评审生产交期,V_APS_Order,631
OncheckQty,decimal,49,质检数,V_APS_PO,28985
SignleCapacity,decimal,49,人均产能,V_APS_OrderReworkCapacity,36959
IsCapaStandardized,nvarchar,49,纠正措施是否标准化,V_APS_QualityAbnormalityCase,40695
OrderParentTotalQPA,decimal,49,上级需求,V_APS_Report60,40264
Extend10,nvarchar,49,属性,V_APS_MOPlanStep5,47332
SuggestedStartDate,datetime,49,最早开工,V_APS_MOPlanStep4,46679
Extend18,nvarchar,49,制程名称,V_APS_ProcessPlanHistoryForWeek2,47825
ReplyDateStatus2,nvarchar,50,齐料日期,V_APS_MOPlanStep4,47853
Extend19,nvarchar,50,齐料日期,V_APS_ProcessPlanHistoryForWeek,48204
Extend9,nvarchar,50,扩展9,V_APS_MOPlanStep5,47333
SourceOrderNo,varchar,50,销售订单,V_APS_OrderPlanChange,47102
ItemSpec,nvarchar,50,规格型号,V_APS_Report55,46315
ItemSpec,nvarchar,50,规格型号,V_APS_PrepareView3,46337
SupplierDeliveryDate,datetime,50,S1供应商交期,V_APS_Report54,46080
Extend6,nvarchar,50,订单类型,V_APS_Report49,40219
CustomerCode,varchar,50,客户代码,V_APS_SalesOutStock,41552
ModifiedByName,nvarchar,50,维护人,V_APS_ProcessPartMaterial2,44243
IsConflict,varchar,50,冲突,V_APS_Report3,28654
ModifiedByName,nvarchar,50,修改姓名,V_DictionaryField,746
Status,int,50,状态,V_APS_Process,3149
MaterialID,bigint,50,料品ID,V_APS_Report20,26008
SourceOrderNo,varchar,50,销售订单,V_APS_OrderForm,25307
Extend10,nvarchar,50,属性,V_APS_Report32,17130
Remark1,nvarchar,51,备注,V_APS_PO,13984
ModifyedOn,datetime,51,修改日期,V_DictionaryField,748
CreatedByName,nvarchar,51,提交人,V_APS_QualityAbnormalityCase,40667
FinalDeliveryDate,datetime,51,ERP最终交期,V_APS_Order,40361
Extend8,nvarchar,51,分组,V_APS_MOPlanStep5,47334
FormRate8,varchar,51,齐套率,V_APS_ProcessPlanHistoryForWeek,48205
ReplyDate,datetime,51,最迟交期,V_APS_MOPlanStep4,47826
DeliveryRate,numeric,52,发料率,V_APS_ProcessPlanHistoryForWeek,48206
Extend7,int,52,生产版本,V_APS_MOPlanStep5,47335
Extend5,nvarchar,52,工单备注,V_APS_ProcessPlanHistoryForMonth,45782
DeliveryDate,datetime,52,生产交期,V_APS_MOPlanStep4,13810
Status,int,52,状态,V_APS_Report58,32471
MOInfo,varchar,52,关联工单,V_APS_Report3,29264
MaterialSpec,nvarchar,53,相关机种,V_APS_Report3,29266
Remark1,nvarchar,53,PC备注,V_APS_MOPlanStep4,13790
CustomerOrder,nvarchar,53,客户参考编号,V_APS_Order,40275
Extend6,nvarchar,53,单据类型,V_APS_PO,40185
SourceOrderNo,varchar,53,销售单,V_APS_ProcessPlanHistoryForMonth,45786
RouteNameAlIS,nvarchar,53,制程名称,V_APS_ProcessPlanHistoryForWeek,45811
MaterialType,varchar,53,物料类型,V_APS_MOPlanStep5,47336
CustomerName,nvarchar,53,客户名称,V_APS_ProcessPlanHistoryForWeek2,47888
Extend19,nvarchar,54,最迟交期,V_APS_ProcessPlanHistoryForWeek2,48187
PCB,varchar,54,PCB板,V_APS_ProcessPlanHistoryForWeek,48230
ProductionStatusDate,nvarchar,54,生产交期,V_APS_ProcessPlanHistoryForMonth,45787
StartDate,datetime,54,计划开始,V_APS_MOPlanStep4,13778
EndDate,datetime,55,计划完成,V_APS_MOPlanStep4,13779
CreatedOn,datetime,55,创建日期,V_APS_Process,3146
EXTEND12,varchar,55,厂区,V_APS_PO,27516
NoWorkHours,int,55,忽略工时,V_APS_MOPlanStep1V2,35936
CustomerName,nvarchar,55,客户名称,V_APS_SalesOutStock,41553
ModifyedOn,datetime,55,维护时间,V_APS_ProcessPartMaterial2,44245
FormRate8,varchar,55,齐套率,V_APS_MOPlanStep2V10,42746
SDeliveryDate2,datetime,55,S2供应商交期,V_APS_Report54,46081
QPA,decimal,55,用量,V_APS_PrepareView3,46338
QPA,decimal,55,用量,V_APS_Report55,46316
StencilNO,varchar,55,钢网,V_APS_ProcessPlanHistoryForWeek,48231
FormRate8,varchar,55,齐套率,V_APS_ProcessPlanHistoryForWeek2,48199
Extend5,nvarchar,55,工单备注,V_APS_OrderPlanChange,47103
FirstOweMaterialDate,datetime,55,上欠料时间,V_APS_Report3,46863
IsManualDIP,int,55,DIP手工焊,V_APS_Report38,46840
ModifiedByName,nvarchar,55,修改姓名,V_APS_Report3,46994
ModifyedOn,datetime,56,修改日期,V_APS_Report3,46995
DeliveryRate,numeric,56,发料率,V_APS_ProcessPlanHistoryForWeek2,48200
UnFormCount,int,56,齐料,V_APS_MOPlanStep2V10,46387
ModifyedOn,datetime,56,修改日期,V_APS_Process,3147
CompletionDate,datetime,57,完工日期,V_APS_Order,639
FormCount,int,57,欠料,V_APS_MOPlanStep2V10,46386
StockStatus,nvarchar,57,待检状态,V_APS_MaterialForecastBom,48236
FormQty,int,58,齐套数,V_APS_MOPlanStep2V10,46650
DeliveryRate,numeric,59,发料率,V_APS_MOPlanStep2V10,46977
CustomerName,nvarchar,59,客户名称,V_APS_Order,1235
ID,int,59,ID,V_DictionaryField,722
PCDeliveryDate,datetime,60,计划交期,V_APS_ProcessPlanHistoryForWeek,45770
PCDeliveryDate,datetime,60,计划交期,V_APS_ProcessPlanHistoryForWeek2,45851
ProductionStatusDate,nvarchar,60,生产交期,V_APS_MOPlanStep2V1,44854
DemandQty,decimal,60,需求数,V_APS_Report55,46317
DemandQty,decimal,60,需求数,V_APS_PrepareView3,46339
NewMaterialDate,datetime,60,新物料交期,V_APS_Report54,46082
TotalUnDeliveredCount,int,60,未发齐数,V_APS_MOPlanStep2V10,46979
Extend11,nvarchar,60,预警信息,V_APS_Report38,46964
ERPStartDate,datetime,60,计划开始,V_APS_OrderPlanChange,47104
POInfo,nvarchar,60,未交PO信息,V_APS_PrepareView2,29222
SupplCode,varchar,60,补充代码,V_APS_SalesOutStock,41543
OnHandQty,decimal,60,存货量,V_APS_OrderBOMProgress,39980
Remark1,nvarchar,61,备注,V_APS_ProcessPlanHistoryForWeek,45691
Remark1,nvarchar,61,备注,V_APS_ProcessPlanHistoryForWeek2,45848
FinalDeliveryDate,nvarchar,61,最终交期,V_APS_MOPlanStep2V1,44855
DeliveryDate_JDY,datetime,61,客供料交期,V_APS_Report54,46227
Codes,varchar,61,无答复交期,V_APS_MOPlanStep2V10,46664
ProcessPartName,nvarchar,61,工段,V_APS_PrepareView3,46353
Extend3,nvarchar,61,用户,V_APS_Order,39222
IsSample,nvarchar,62,样品,V_APS_MOPlanStep1V9,44792
Capacity,decimal,62,标准产能,V_APS_PrepareView3,46351
CodesDate,varchar,62,最迟答复交期(前三),V_APS_MOPlanStep2V10,46665
IsSample,nvarchar,62,样品,V_APS_MOPlanStep2V1,44856
ExpectTime,decimal,63,预计用时,V_APS_PrepareView3,46354
Extend13,int,63,委外,V_APS_MOPlanStep2V10,45861
Extend1,nvarchar,63,呆滞原因,V_APS_PrepareView6,41951
Extend1,nvarchar,63,呆滞原因,V_APS_MaterialOrg,41862
Extend2,nvarchar,64,责任部门,V_APS_MaterialOrg,41863
Extend2,nvarchar,64,责任部门,V_APS_PrepareView6,41952
Extend14,int,64,手帖,V_APS_MOPlanStep2V10,46380
DeliveryDate,datetime,65,订单交期,V_APS_Report55,46326
MacPasteDate,datetime,65,机贴日期,V_APS_Report54,46083
ERPEndDate,datetime,65,计划完工,V_APS_OrderPlanChange,47105
Extend3,nvarchar,65,下步处理对策,V_APS_PrepareView6,41953
Extend3,nvarchar,65,下步处理对策,V_APS_MaterialOrg,41864
Remark1,nvarchar,65,备注,V_APS_SalesOutStock,41535
Extend4,nvarchar,65,工单状态,V_APS_OrderBOMNoIssueQty,34648
WorkOrderTypeName,nvarchar,66,生产类型,V_APS_OrderBOMNoIssueQty,34649
ProductionStatusDate,datetime,66,生产交期,V_APS_Report54,41233
DeliveryDate,datetime,67,订单交期,V_APS_Report54,41153
HandleCompletionDate,datetime,67,处理完成日期,V_APS_MaterialOrg,41866
HandleCompletionDate,datetime,67,处理完成日期,V_APS_PrepareView6,41955
ModifiedByName,nvarchar,68,修改姓名,V_APS_PrepareView6,41957
ModifiedByName,nvarchar,68,修改姓名,V_APS_MaterialOrg,41884
ModifyedOn,datetime,69,修改日期,V_APS_MaterialOrg,41885
ModifyedOn,datetime,69,修改日期,V_APS_PrepareView6,41958
DataType,varchar,70,类型,V_APS_ProcessPlanHistoryForWeek2,45839
DataType,varchar,70,类型,V_APS_ProcessPlanHistoryForWeek,45741
OrderDate,datetime,70,下单日期,V_APS_Report54,46226
OrderDate,datetime,70,下单时间,V_APS_Report55,46325
SyncDatetime,datetime,70,运算时间,V_APS_Report3,46375
CreatedByName,nvarchar,70,操作人,V_APS_OrderPlanChange,21397
IsSample,varchar,71,样品,V_APS_MOPlanStep2V10,41765
Remark1,nvarchar,72,备注,V_APS_MOPlanStep2V10,47079
PCB,varchar,72,PCB板,V_APS_MOPlanStep2V10,47477
StencilNO,varchar,73,钢网,V_APS_MOPlanStep2V10,47478
TotalCountRank,bigint,73,总超订数量排名,V_APS_MaterialOrg,42181
AfterExecution,varchar,73,完成后执行,Dev_Dictionary,44422
OnOrderQty,decimal,75,已承诺,V_APS_OrderBOMProgress,39990
ChangeReason,nvarchar,75,改期原因,V_APS_OrderPlanChange,21385
BeforeUpdate,varchar,75,保存前事件,Dev_Dictionary,336
CustomerName,nvarchar,75,客户,V_APS_Report55,46320
Price,decimal,77,单价,V_APS_SchedulingPre,6500
Extend3,nvarchar,77,异常类型,V_APS_Report10,26728
ErrorType,varchar,77,缺失类型,V_APS_ProcessMaterialPartError,44521
Extend5,nvarchar,78,不达成原因,V_APS_Report10,26729
ProcessGroupID,varchar,78,返工工艺,V_APS_OrderRework,24181
IsContinueCapacity,int,78,沿用标准产能,V_APS_OrderRework,36971
ReplyDate,nvarchar,78,最迟交期,V_APS_SalesOrderDetail_JDY,48198
IsLackCapacity,varchar,79,产能缺失,V_APS_OrderRework,37003
AfterUpdate,varchar,79,保存后事件,Dev_Dictionary,337
CommitedQty,decimal,80,已订购,V_APS_OrderBOMProgress,39979
AbnormalType,nvarchar,80,异常类型,V_APS_OrderPlanChange,47113
CustomerName,nvarchar,80,客户名称,V_APS_Report38,46845
CapacityDataSource,nvarchar,80,产能类型,V_APS_PrepareView3,46372
WorkFlowInstanceID,varchar,81,班次ID,Dev_Dictionary,344
IsCusSupplied,int,82,客供料,V_APS_MaterialMaintain,46071
DutyUnit,nvarchar,85,责任部门,V_APS_OrderPlanChange,47115
AvailableQty,decimal,85,可用的,V_APS_OrderBOMProgress,39978
TaxPrice,decimal,86,含税单价,V_APS_BusinessOrderDetailReport,20996
TaxPriceAmount,decimal,88,价税合计,V_APS_BusinessOrderDetailReport,21025
IsPlan,varchar,88,计划预排,V_APS_ProcessMaterialPartError,46869
MESProcessGroupName,nvarchar,90,MES工艺,V_APS_Report38,46846
WidthScale,varchar,90,宽度比例,Dev_Dictionary,5177
CreatedByName,nvarchar,90,创建人,V_APS_Report44,30645
OpenQty,decimal,90,未清数量,V_APS_OrderBOMProgress,39981
SubstituteCode,varchar,91,备选物料,V_APS_OrderBOMProgress,40008
WareHouseCode,varchar,95,仓库编码,V_APS_OrderBOMProgress,39977
NoSchedulingWeek,bit,95,挂起,V_APS_ProcessPlanHistoryForMonth,45789
DataSource,nvarchar,96,单别,V_APS_OrderBOMProgress,42635
OrderType,nvarchar,96,类型,V_APS_OrderBOMProgress,42631
ERPStatus,nvarchar,97,ERP状态,V_APS_OrderBOMProgress,42632
OrderDate,datetime,100,下单时间,V_APS_SalesOrderDetailDelivery,36896
CreatedOn,datetime,100,创建时间,V_APS_Report44,30648
SyncDatetime,datetime,100,同步时间,Dev_Dictionary,33458
OrderDate,datetime,100,下单日期,V_APS_Report50,31387
Remark1,nvarchar,100,效率系数,V_APS_ProcessMaterial,134
Status,int,100,状态,V_Dev_Account,3849
ProcessGroupName,nvarchar,100,工艺,V_APS_ProcessPlanHistoryForMonth,45790
BTToltalPoints,int,100,SMT点数,V_APS_ProcessMaterial,44911
IsSetDayPlan,varchar,100,是否在滚动日计划,V_APS_MOPlanStep1V2,47075
Status,int,102,状态,APS_WorkingTimes,1364
PlanStartDate,datetime,102,APS开工期,V_APS_Order,41556
PCDeliveryDate,datetime,106,要求开工,V_APS_MOPlanStep4V12,47058
SuggestedStartDate,datetime,111,建议开工,V_APS_MOPlanStep4V12,47063
SyncDatetime,datetime,128,同步日期,V_APS_OrderForm,40717
StatusName,nvarchar,150,APS状态,V_APS_Order,661
SplitQty,decimal,152,拆单时数量,V_APS_OrderSplitLog,37958
OrderBomOrderDetailID,varchar,153,来源工单,V_APS_OrderSplitLog,37959
ICreatedByName,nvarchar,190,创建人,V_APS_SalesOrderDetailDelivery,36889
VisitDatetime,datetime,200,页面访问时间,Dev_Dictionary,33461
TreeField,varchar,200,树形字段,Dev_Dictionary,580
ParentField,varchar,200,上级字段,Dev_Dictionary,581
ObjectKeyfield,varchar,200,树形主键,Dev_Dictionary,622
GridOption,varchar,200,grid的其他配置,Dev_Dictionary,1497
MenuCode,varchar,200,菜单编码,Dev_Dictionary,999
Condition,varchar,200,查询条件,Dev_Dictionary,719
ProcessID,varchar,200,ID,V_APS_Process,3136
FormUrl,varchar,200,表单URL,Dev_Dictionary,5179
ChildDictionaryID,int,200,子表ID,Dev_Dictionary,5174
ChildPrimaryKey,varchar,200,子表关联字段,Dev_Dictionary,5175
DictPrimaryKey,varchar,200,主表关联字段,Dev_Dictionary,5176
DeleteForInsertCondition,varchar,200,添加前先清除的条件,Dev_Dictionary,6054
AfterDelete,varchar,200,删除后执行,Dev_Dictionary,10948
DeleteCondition,varchar,200,删除的条件,Dev_Dictionary,10949
BeforeDelete,varchar,200,删除前执行,Dev_Dictionary,10950
ForeignKey,varchar,200,"外键，多个按,分割",Dev_Dictionary,9535
ProcessGroupName,nvarchar,200,工艺,V_APS_Order,19093
ModifiedByName,nvarchar,200,修改姓名,V_APS_MOPlanStep2V10,23244
ModifyedOn,datetime,200,修改日期,V_APS_MOPlanStep2V10,23246
DataSource,nvarchar,200,APS类型,V_APS_Order,26900
ModifiedByName,nvarchar,200,修改姓名,APS_InterfaceSAP,39103
Extend5,nvarchar,200,工单备注,V_APS_MOPlanStep2V10,42754
Remark1,nvarchar,200,结果,APS_ProcessPartMaterialImport,44222
Remark2,nvarchar,200,错误解析,APS_ProcessPartMaterialImport,44223
OrganizeID,int,200,所属组织,V_APS_SalesOrderDetailDeliver3Total,43802
CreatedOn,datetime,200,创建日期,V_APS_ProcessPartMaterial,44190
CreatedByName,nvarchar,200,创建人,V_APS_ProcessPartMaterial,44187
ModifiedByName,nvarchar,200,修改人,V_APS_MOPlanStep2V1,44828
ModifyedOn,datetime,201,修改日期,V_APS_MOPlanStep2V1,44800
ModifyedOn,datetime,220,维护时间,APS_ProcessPartMaterialImport,44220
SourceOrderNo,varchar,300,销售单,V_APS_MOPlanStep2V10,42750
ModifiedBy,varchar,300,修改账号,V_APS_Report17,14957
ModifiedByName,nvarchar,300,修改姓名,V_APS_Report17,14958
CreatedByName,nvarchar,300,创建人,V_APS_ProcessMaterial,128
OrderDate,datetime,300,下单时间,V_APS_MOPlanStep2V1,44842
LastCalcTime1,datetime,300,最新计算时间,V_APS_MaterialForecastForm,44938
LastCalcUser1,nvarchar,300,最新计算人,V_APS_MaterialForecastForm,44939
LastCalcTime2,datetime,300,上次计算时间,V_APS_MaterialForecastForm,44940
LastCalcUser2,nvarchar,300,上次计算人,V_APS_MaterialForecastForm,44941
ModifiedByName,nvarchar,301,更新人,V_APS_ProcessMaterial,130
CreatedOn,datetime,302,创建日期,V_APS_ProcessMaterial,131
ModifyedOn,datetime,303,更新时间,V_APS_ProcessMaterial,132
Remark1,nvarchar,340,规则,APS_DeliveryData,25251
ModifiedByName,nvarchar,383,修改姓名,Dev_Dictionary,341
ModifyedOn,datetime,385,修改日期,Dev_Dictionary,343
CreatedOn,datetime,467,创建日期,Dev_Position,425
ModifyedOn,datetime,468,修改日期,Dev_Position,426
ProcessGroupName,nvarchar,500,工艺,V_APS_MaterialMaintain,21572
